DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2013년 07월 12일,"1,124.56","1,125.85","1,119.45","1,124.40",-0.01%
2013년 07월 11일,"1,134.95","1,134.95","1,122.32","1,124.53",-0.96%
2013년 07월 10일,"1,142.24","1,143.85","1,135.25","1,135.38",-0.59%
2013년 07월 09일,"1,148.87","1,148.87","1,140.17","1,142.11",-0.55%
2013년 07월 08일,"1,142.10","1,153.00","1,142.10","1,148.39",0.53%
2013년 07월 05일,"1,140.09","1,145.00","1,137.60","1,142.35",0.22%
2013년 07월 04일,"1,141.40","1,142.65","1,138.15","1,139.84",-0.14%
2013년 07월 03일,"1,135.00","1,145.12","1,135.00","1,141.40",0.56%
2013년 07월 02일,"1,135.62","1,135.62","1,129.55","1,135.00",-0.05%
2013년 07월 01일,"1,141.90","1,145.15","1,131.35","1,135.62",-0.59%
2013년 06월 28일,"1,148.64","1,148.64","1,141.95","1,142.40",-0.50%
2013년 06월 27일,"1,155.45","1,155.45","1,148.14","1,148.14",-0.68%
2013년 06월 26일,"1,153.68","1,157.20","1,150.20","1,156.00",0.21%
2013년 06월 25일,"1,162.04","1,163.85","1,153.00","1,153.63",-0.72%
2013년 06월 24일,"1,156.62","1,163.51","1,154.43","1,162.01",0.47%
2013년 06월 21일,"1,155.12","1,160.12","1,151.72","1,156.62",0.92%
2013년 06월 20일,"1,130.40","1,146.65","1,130.40","1,146.10",1.34%
2013년 06월 19일,"1,134.99","1,136.25","1,130.60","1,130.95",-0.33%
2013년 06월 18일,"1,127.77","1,135.03","1,127.45","1,134.69",0.60%
2013년 06월 17일,"1,127.85","1,130.25","1,126.49","1,127.97",0.02%
2013년 06월 14일,"1,129.80","1,131.50","1,125.30","1,127.70",-0.23%
2013년 06월 13일,"1,128.76","1,137.35","1,128.76","1,130.25",0.18%
2013년 06월 12일,"1,133.01","1,135.35","1,127.25","1,128.26",-0.42%
2013년 06월 11일,"1,127.64","1,138.15","1,127.64","1,133.01",0.43%
2013년 06월 10일,"1,118.12","1,128.60","1,118.12","1,128.14",0.94%
2013년 06월 07일,"1,119.35","1,119.35","1,107.05","1,117.62",-0.13%
2013년 06월 06일,"1,118.75","1,119.10","1,118.55","1,119.10",0.01%
2013년 06월 05일,"1,123.42","1,125.50","1,115.25","1,119.00",-0.39%
2013년 06월 04일,"1,119.79","1,123.54","1,119.45","1,123.36",0.29%
2013년 06월 03일,"1,131.26","1,131.26","1,118.11","1,120.09",-0.99%
2013년 05월 31일,"1,129.33","1,131.30","1,124.25","1,131.26",0.20%
2013년 05월 30일,"1,132.58","1,132.58","1,126.55","1,129.03",-0.30%
2013년 05월 29일,"1,128.39","1,134.03","1,128.39","1,132.45",0.37%
2013년 05월 28일,"1,122.45","1,128.27","1,119.60","1,128.27",0.51%
2013년 05월 27일,"1,127.92","1,130.10","1,120.75","1,122.60",-0.50%
2013년 05월 24일,"1,129.00","1,131.95","1,123.45","1,128.22",-0.05%
2013년 05월 23일,"1,114.30","1,129.30","1,114.30","1,128.80",1.32%
2013년 05월 22일,"1,110.70","1,114.27","1,110.70","1,114.05",0.23%
2013년 05월 21일,"1,118.69","1,118.69","1,110.80","1,111.50",-0.57%
2013년 05월 20일,"1,117.55","1,120.53","1,115.82","1,117.91",-0.03%
2013년 05월 17일,"1,118.49","1,118.49","1,117.28","1,118.27",0.05%
2013년 05월 16일,"1,114.82","1,118.18","1,112.50","1,117.74",0.26%
2013년 05월 15일,"1,109.82","1,115.30","1,109.82","1,114.82",0.43%
2013년 05월 14일,"1,113.57","1,114.25","1,106.45","1,110.07",-0.29%
2013년 05월 13일,"1,106.15","1,116.75","1,106.15","1,113.27",0.64%
2013년 05월 10일,"1,091.78","1,107.65","1,091.78","1,106.15",1.30%
2013년 05월 09일,"1,086.35","1,092.48","1,082.15","1,091.98",0.50%
2013년 05월 08일,"1,090.50","1,090.50","1,086.40","1,086.50",-0.35%
2013년 05월 07일,"1,094.93","1,096.00","1,090.07","1,090.30",-0.43%
2013년 05월 06일,"1,097.35","1,097.35","1,092.35","1,094.98",-0.23%
2013년 05월 03일,"1,102.58","1,102.70","1,095.82","1,097.50",-0.46%
2013년 05월 02일,"1,100.60","1,102.75","1,098.15","1,102.53",0.12%
2013년 05월 01일,"1,101.91","1,102.89","1,100.90","1,101.25",-0.03%
2013년 04월 30일,"1,103.25","1,104.65","1,100.55","1,101.61",-0.24%
2013년 04월 29일,"1,111.03","1,111.03","1,104.24","1,104.24",-0.63%
2013년 04월 26일,"1,112.00","1,112.75","1,107.55","1,111.23",-0.05%
2013년 04월 25일,"1,117.24","1,117.24","1,111.38","1,111.80",-0.48%
2013년 04월 24일,"1,119.62","1,121.15","1,117.14","1,117.14",-0.22%
2013년 04월 23일,"1,119.86","1,122.95","1,116.65","1,119.62",-0.02%
2013년 04월 22일,"1,119.38","1,124.65","1,118.75","1,119.86",0.03%
2013년 04월 19일,"1,119.93","1,123.15","1,115.85","1,119.48",-0.03%
2013년 04월 18일,"1,120.82","1,125.70","1,118.20","1,119.78",-0.11%
2013년 04월 17일,"1,113.95","1,122.63","1,110.45","1,121.03",0.64%
2013년 04월 16일,"1,120.04","1,124.85","1,113.95","1,113.95",-0.53%
2013년 04월 15일,"1,129.45","1,131.50","1,118.03","1,119.94",-0.85%
2013년 04월 12일,"1,129.72","1,133.50","1,128.30","1,129.50",-0.03%
2013년 04월 11일,"1,130.55","1,132.55","1,126.05","1,129.87",-0.50%
2013년 04월 10일,"1,139.20","1,141.40","1,135.10","1,135.55",-0.35%
2013년 04월 09일,"1,142.53","1,145.30","1,135.30","1,139.50",-0.29%
2013년 04월 08일,"1,137.68","1,142.96","1,134.25","1,142.76",0.45%
2013년 04월 05일,"1,124.93","1,138.43","1,123.65","1,137.68",1.13%
2013년 04월 04일,"1,117.80","1,126.05","1,117.80","1,124.93",0.63%
2013년 04월 03일,"1,118.49","1,123.92","1,116.28","1,117.88",-0.03%
2013년 04월 02일,"1,114.55","1,118.79","1,110.10","1,118.17",0.31%
2013년 04월 01일,"1,111.53","1,117.28","1,111.53","1,114.72",0.30%
2013년 03월 29일,"1,113.44","1,115.00","1,110.10","1,111.35",-0.19%
2013년 03월 28일,"1,111.70","1,115.40","1,108.50","1,113.44",0.14%
2013년 03월 27일,"1,107.87","1,112.26","1,106.00","1,111.90",0.37%
2013년 03월 26일,"1,111.45","1,113.25","1,104.15","1,107.82",-0.33%
2013년 03월 25일,"1,119.70","1,119.70","1,110.20","1,111.50",-0.70%
2013년 03월 22일,"1,115.55","1,119.45","1,115.45","1,119.35",0.28%
2013년 03월 21일,"1,115.60","1,118.10","1,114.30","1,116.20",0.02%
2013년 03월 20일,"1,113.38","1,120.35","1,113.38","1,116.03",0.24%
2013년 03월 19일,"1,114.51","1,114.51","1,107.30","1,113.33",-0.11%
2013년 03월 18일,"1,110.64","1,117.35","1,110.64","1,114.56",0.35%
2013년 03월 15일,"1,108.03","1,114.15","1,106.15","1,110.64",0.26%
2013년 03월 14일,"1,098.62","1,110.70","1,098.62","1,107.78",0.83%
2013년 03월 13일,"1,095.53","1,099.80","1,095.53","1,098.67",0.29%
2013년 03월 12일,"1,094.15","1,098.25","1,093.15","1,095.53",0.10%
2013년 03월 11일,"1,089.70","1,103.05","1,089.70","1,094.45",0.45%
2013년 03월 08일,"1,087.94","1,092.95","1,085.35","1,089.60",0.17%
2013년 03월 07일,"1,084.81","1,088.25","1,084.81","1,087.74",0.27%
2013년 03월 06일,"1,086.48","1,086.48","1,082.10","1,084.76",-0.17%
2013년 03월 05일,"1,091.01","1,091.01","1,085.75","1,086.63",-0.40%
2013년 03월 04일,"1,084.25","1,093.85","1,084.25","1,091.01",0.59%
2013년 03월 01일,"1,084.65","1,084.65","1,084.65","1,084.65",0.03%
2013년 02월 28일,"1,085.13","1,085.13","1,081.15","1,084.35",-0.05%
2013년 02월 27일,"1,089.62","1,089.62","1,083.20","1,084.88",-0.49%
2013년 02월 26일,"1,086.85","1,090.86","1,086.85","1,090.27",0.35%
2013년 02월 25일,"1,085.53","1,089.65","1,085.05","1,086.50",0.07%
2013년 02월 22일,"1,087.50","1,090.50","1,084.50","1,085.73",-0.14%
2013년 02월 21일,"1,080.43","1,087.25","1,080.43","1,087.25",0.61%
2013년 02월 20일,"1,080.70","1,080.75","1,076.70","1,080.68",0.02%
2013년 02월 19일,"1,083.81","1,083.81","1,079.87","1,080.50",-0.30%
2013년 02월 18일,"1,078.40","1,085.60","1,078.40","1,083.71",0.44%
2013년 02월 15일,"1,086.14","1,086.14","1,077.40","1,079.00",-0.60%
2013년 02월 14일,"1,086.22","1,087.00","1,083.30","1,085.54",-0.10%
2013년 02월 13일,"1,084.75","1,089.65","1,084.75","1,086.67",-0.61%
2013년 02월 12일,"1,095.75","1,098.15","1,089.65","1,093.38",-0.24%
2013년 02월 11일,"1,096.00","1,096.00","1,096.00","1,096.00",0.00%
2013년 02월 08일,"1,090.65","1,097.40","1,090.20","1,096.00",0.51%
2013년 02월 07일,"1,089.25","1,091.25","1,087.15","1,090.40",0.08%
2013년 02월 06일,"1,086.67","1,091.90","1,083.90","1,089.50",0.24%
2013년 02월 05일,"1,090.05","1,092.10","1,084.00","1,086.87",-0.27%
2013년 02월 04일,"1,097.45","1,097.45","1,083.65","1,089.80",-0.49%
2013년 02월 01일,"1,087.71","1,098.55","1,086.30","1,095.19",0.64%
2013년 01월 31일,"1,086.80","1,091.85","1,086.80","1,088.26",0.18%
2013년 01월 30일,"1,084.17","1,087.82","1,079.05","1,086.30",0.20%
2013년 01월 29일,"1,091.62","1,093.60","1,082.30","1,084.12",-0.71%
2013년 01월 28일,"1,076.03","1,094.40","1,076.03","1,091.92",1.52%
2013년 01월 25일,"1,068.55","1,075.58","1,068.55","1,075.58",0.60%
2013년 01월 24일,"1,067.87","1,070.85","1,066.55","1,069.15",0.18%
2013년 01월 23일,"1,062.98","1,067.57","1,062.97","1,067.19",0.33%
2013년 01월 22일,"1,064.70","1,068.65","1,061.75","1,063.66",-0.06%
2013년 01월 21일,"1,058.50","1,064.55","1,057.50","1,064.35",0.57%
2013년 01월 18일,"1,058.17","1,058.75","1,055.25","1,058.35",0.03%
2013년 01월 17일,"1,058.53","1,059.97","1,056.58","1,057.99",-0.08%
2013년 01월 16일,"1,057.57","1,060.50","1,056.25","1,058.80",0.12%
2013년 01월 15일,"1,056.45","1,058.07","1,054.75","1,057.57",0.10%
2013년 01월 14일,"1,056.54","1,056.94","1,055.90","1,056.50",0.00%
2013년 01월 11일,"1,058.67","1,058.67","1,054.75","1,056.49",-0.20%
2013년 01월 10일,"1,060.65","1,063.25","1,058.42","1,058.57",-0.20%
2013년 01월 09일,"1,064.30","1,064.30","1,060.20","1,060.65",-0.33%
2013년 01월 08일,"1,063.16","1,064.35","1,062.30","1,064.15",0.09%
2013년 01월 07일,"1,062.39","1,065.05","1,060.45","1,063.21",0.08%
2013년 01월 04일,"1,063.20","1,065.25","1,062.25","1,062.39",-0.08%
2013년 01월 03일,"1,063.55","1,064.85","1,061.15","1,063.20",-0.03%
2013년 01월 02일,"1,066.10","1,066.40","1,063.30","1,063.50",-0.01%
2013년 01월 01일,"1,063.64","1,063.64","1,063.64","1,063.64",0.00%
2012년 12월 31일,"1,067.54","1,067.54","1,063.18","1,063.64",-0.37%
2012년 12월 28일,"1,072.51","1,072.51","1,067.24","1,067.64",-0.45%
2012년 12월 27일,"1,073.50","1,074.65","1,071.72","1,072.51",-0.09%
2012년 12월 26일,"1,073.50","1,074.85","1,073.20","1,073.50",0.00%
2012년 12월 25일,"1,073.50","1,073.50","1,073.50","1,073.50",0.00%
2012년 12월 24일,"1,075.90","1,076.50","1,073.50","1,073.50",-0.22%
2012년 12월 21일,"1,074.80","1,076.65","1,074.30","1,075.90",0.12%
2012년 12월 20일,"1,072.30","1,075.20","1,072.10","1,074.60",0.20%
2012년 12월 19일,"1,073.25","1,073.25","1,071.82","1,072.50",-0.05%
2012년 12월 18일,"1,070.45","1,073.55","1,070.45","1,073.00",0.05%
2012년 12월 17일,"1,074.40","1,074.40","1,072.50","1,072.50",-0.25%
2012년 12월 14일,"1,073.35","1,075.45","1,073.35","1,075.19",0.08%
2012년 12월 13일,"1,071.85","1,074.75","1,071.25","1,074.35",0.07%
2012년 12월 12일,"1,074.65","1,077.55","1,073.50","1,073.60",-0.15%
2012년 12월 11일,"1,077.83","1,078.10","1,075.13","1,075.25",-0.23%
2012년 12월 10일,"1,081.81","1,081.81","1,077.68","1,077.68",-0.40%
2012년 12월 07일,"1,083.30","1,084.45","1,081.50","1,082.06",-0.13%
2012년 12월 06일,"1,082.69","1,084.37","1,082.30","1,083.50",0.07%
2012년 12월 05일,"1,084.01","1,084.60","1,081.05","1,082.69",-0.12%
2012년 12월 04일,"1,083.35","1,085.00","1,083.35","1,084.01",0.06%
2012년 12월 03일,"1,082.20","1,084.80","1,082.10","1,083.35",0.08%
2012년 11월 30일,"1,083.90","1,085.10","1,082.50","1,082.50",-0.07%
2012년 11월 29일,"1,085.50","1,085.75","1,083.30","1,083.30",-0.20%
2012년 11월 28일,"1,086.57","1,088.77","1,084.50","1,085.50",-0.10%
2012년 11월 27일,"1,086.02","1,086.82","1,083.80","1,086.57",0.05%
2012년 11월 26일,"1,084.30","1,086.37","1,084.20","1,086.02",0.04%
2012년 11월 23일,"1,085.76","1,087.45","1,084.55","1,085.55",-0.01%
2012년 11월 22일,"1,082.40","1,086.20","1,080.40","1,085.61",0.29%
2012년 11월 21일,"1,083.08","1,084.85","1,081.90","1,082.50",-0.05%
2012년 11월 20일,"1,086.50","1,086.50","1,081.30","1,083.08",-0.31%
2012년 11월 19일,"1,092.50","1,092.50","1,086.10","1,086.50",-0.55%
2012년 11월 16일,"1,088.81","1,092.70","1,087.30","1,092.50",0.35%
2012년 11월 15일,"1,086.40","1,089.22","1,086.20","1,088.71",0.20%
2012년 11월 14일,"1,089.94","1,089.94","1,085.10","1,086.50",-0.31%
2012년 11월 13일,"1,090.15","1,091.40","1,088.90","1,089.84",-0.01%
2012년 11월 12일,"1,087.75","1,090.40","1,087.25","1,090.00",0.18%
2012년 11월 09일,"1,089.47","1,093.05","1,087.20","1,088.00",-0.13%
2012년 11월 08일,"1,088.20","1,091.67","1,086.80","1,089.37",0.22%
2012년 11월 07일,"1,090.32","1,091.10","1,085.45","1,087.00",-0.30%
2012년 11월 06일,"1,091.20","1,092.30","1,090.07","1,090.22",-0.07%
2012년 11월 05일,"1,090.90","1,093.15","1,090.90","1,091.00",-0.06%
2012년 11월 02일,"1,091.65","1,093.50","1,091.05","1,091.65",0.09%
2012년 11월 01일,"1,090.32","1,093.04","1,090.14","1,090.67",0.03%
2012년 10월 31일,"1,091.55","1,091.75","1,089.57","1,090.32",-0.09%
2012년 10월 30일,"1,097.66","1,097.66","1,090.20","1,091.35",-0.61%
2012년 10월 29일,"1,097.58","1,098.16","1,094.55","1,098.01",0.04%
2012년 10월 26일,"1,096.85","1,098.75","1,095.15","1,097.58",-0.06%
2012년 10월 25일,"1,103.10","1,103.50","1,097.60","1,098.20",-0.53%
2012년 10월 24일,"1,105.50","1,106.30","1,102.90","1,104.00",0.05%
2012년 10월 23일,"1,100.75","1,103.65","1,100.75","1,103.45",-0.10%
2012년 10월 22일,"1,105.76","1,106.90","1,104.00","1,104.60",-0.10%
2012년 10월 19일,"1,105.05","1,106.70","1,102.84","1,105.66",0.06%
2012년 10월 18일,"1,104.78","1,105.90","1,103.96","1,105.05",0.01%
2012년 10월 17일,"1,106.50","1,106.50","1,103.80","1,104.89",-0.15%
2012년 10월 16일,"1,110.49","1,110.49","1,106.15","1,106.59",-0.35%
2012년 10월 15일,"1,111.00","1,114.20","1,109.98","1,110.50",-0.05%
2012년 10월 12일,"1,113.07","1,113.60","1,110.10","1,111.00",-0.19%
2012년 10월 11일,"1,114.49","1,117.55","1,112.67","1,113.17",-0.11%
2012년 10월 10일,"1,111.82","1,115.90","1,111.82","1,114.42",0.25%
2012년 10월 09일,"1,111.74","1,112.10","1,109.80","1,111.62",-0.01%
2012년 10월 08일,"1,110.22","1,112.99","1,109.50","1,111.74",0.12%
2012년 10월 05일,"1,112.32","1,112.35","1,107.60","1,110.42",-0.16%
2012년 10월 04일,"1,113.46","1,114.85","1,111.98","1,112.23",-0.11%
2012년 10월 03일,"1,113.48","1,113.48","1,113.46","1,113.46",0.00%
2012년 10월 02일,"1,112.59","1,114.50","1,111.40","1,113.48",0.08%
2012년 10월 01일,"1,113.47","1,114.29","1,112.59","1,112.59",-0.10%
2012년 09월 28일,"1,116.63","1,116.63","1,110.90","1,113.67",-0.27%
2012년 09월 27일,"1,119.41","1,120.30","1,116.45","1,116.63",-0.25%
2012년 09월 26일,"1,118.53","1,122.60","1,118.53","1,119.41",0.06%
2012년 09월 25일,"1,120.67","1,121.40","1,118.00","1,118.72",-0.18%
2012년 09월 24일,"1,119.60","1,122.10","1,118.50","1,120.72",0.11%
2012년 09월 21일,"1,118.56","1,121.80","1,118.20","1,119.50",0.08%
2012년 09월 20일,"1,116.34","1,123.90","1,115.00","1,118.65",0.22%
2012년 09월 19일,"1,118.70","1,119.10","1,114.87","1,116.14",-0.25%
2012년 09월 18일,"1,116.60","1,119.40","1,116.60","1,118.90",0.21%
2012년 09월 17일,"1,117.15","1,117.15","1,113.40","1,116.50",-0.05%
2012년 09월 14일,"1,128.62","1,128.62","1,116.60","1,117.05",-1.04%
2012년 09월 13일,"1,127.14","1,129.47","1,126.40","1,128.82",0.16%
2012년 09월 12일,"1,128.54","1,128.54","1,125.70","1,127.06",-0.11%
2012년 09월 11일,"1,128.95","1,130.90","1,128.10","1,128.34",-0.06%
2012년 09월 10일,"1,130.30","1,130.30","1,127.75","1,129.00",-0.12%
2012년 09월 07일,"1,129.05","1,131.75","1,129.05","1,130.30",-0.34%
2012년 09월 06일,"1,136.10","1,136.80","1,133.90","1,134.15",-0.22%
2012년 09월 05일,"1,135.80","1,136.86","1,134.10","1,136.66",0.27%
2012년 09월 04일,"1,131.58","1,133.70","1,130.80","1,133.63",0.15%
2012년 09월 03일,"1,133.79","1,134.50","1,130.10","1,131.98",-0.16%
2012년 08월 31일,"1,134.78","1,137.00","1,133.55","1,133.79",-0.10%
2012년 08월 30일,"1,135.30","1,136.10","1,133.55","1,134.88",-0.04%
2012년 08월 29일,"1,135.33","1,135.82","1,133.60","1,135.35",0.03%
2012년 08월 28일,"1,135.34","1,138.50","1,135.05","1,135.05",-0.03%
2012년 08월 27일,"1,134.75","1,137.60","1,134.00","1,135.35",0.05%
2012년 08월 24일,"1,132.08","1,135.50","1,132.00","1,134.75",0.24%
2012년 08월 23일,"1,131.95","1,133.30","1,129.60","1,132.08",-0.34%
2012년 08월 22일,"1,130.99","1,136.30","1,130.99","1,135.96",0.42%
2012년 08월 21일,"1,135.60","1,135.60","1,130.30","1,131.19",-0.40%
2012년 08월 20일,"1,135.47","1,136.90","1,134.75","1,135.75",0.03%
2012년 08월 17일,"1,133.89","1,136.08","1,131.50","1,135.42",0.16%
2012년 08월 16일,"1,130.61","1,134.90","1,130.61","1,133.59",0.25%
2012년 08월 15일,"1,130.59","1,130.81","1,130.59","1,130.81",0.02%
2012년 08월 14일,"1,130.60","1,132.30","1,128.13","1,130.59",0.13%
2012년 08월 13일,"1,131.15","1,133.00","1,128.83","1,129.13",-0.18%
2012년 08월 10일,"1,127.13","1,131.28","1,125.70","1,131.15",0.34%
2012년 08월 09일,"1,130.42","1,130.42","1,124.50","1,127.29",-0.28%
2012년 08월 08일,"1,129.30","1,131.63","1,126.40","1,130.42",0.13%
2012년 08월 07일,"1,128.13","1,129.20","1,125.60","1,128.90",0.05%
2012년 08월 06일,"1,134.90","1,134.90","1,124.10","1,128.33",-0.59%
2012년 08월 03일,"1,132.08","1,137.60","1,132.08","1,135.00",0.26%
2012년 08월 02일,"1,127.05","1,132.22","1,127.05","1,132.07",0.43%
2012년 08월 01일,"1,130.97","1,131.40","1,125.60","1,127.26",-0.30%
2012년 07월 31일,"1,137.62","1,137.62","1,130.00","1,130.67",-0.61%
2012년 07월 30일,"1,138.41","1,138.65","1,133.30","1,137.62",-0.09%
2012년 07월 27일,"1,146.77","1,146.77","1,138.30","1,138.61",-0.69%
2012년 07월 26일,"1,149.24","1,149.40","1,146.15","1,146.57",-0.25%
2012년 07월 25일,"1,149.38","1,153.90","1,149.30","1,149.44",0.02%
2012년 07월 24일,"1,150.18","1,150.30","1,146.15","1,149.18",-0.10%
2012년 07월 23일,"1,142.60","1,151.83","1,142.60","1,150.38",0.67%
2012년 07월 20일,"1,138.45","1,143.63","1,138.05","1,142.75",0.39%
2012년 07월 19일,"1,142.60","1,142.60","1,137.50","1,138.30",-0.37%
2012년 07월 18일,"1,145.33","1,145.60","1,137.60","1,142.50",-0.26%
2012년 07월 17일,"1,146.18","1,146.70","1,141.90","1,145.43",-0.07%
2012년 07월 16일,"1,148.06","1,149.70","1,145.50","1,146.18",-0.16%
2012년 07월 13일,"1,154.63","1,155.90","1,147.50","1,148.06",-0.57%
2012년 07월 12일,"1,141.10","1,157.20","1,140.60","1,154.63",1.19%
2012년 07월 11일,"1,144.50","1,146.35","1,140.08","1,141.00",0.07%
2012년 07월 10일,"1,143.27","1,144.85","1,140.15","1,140.15",-0.26%
2012년 07월 09일,"1,145.30","1,145.50","1,141.20","1,143.17",0.23%
2012년 07월 06일,"1,133.45","1,140.62","1,133.45","1,140.55",0.60%
2012년 07월 05일,"1,138.55","1,139.10","1,133.40","1,133.80",-0.32%
2012년 07월 04일,"1,134.15","1,138.53","1,132.55","1,137.49",0.35%
2012년 07월 03일,"1,143.50","1,145.35","1,133.41","1,133.48",-0.91%
2012년 07월 02일,"1,141.00","1,146.70","1,140.40","1,143.89",0.23%
2012년 06월 29일,"1,158.60","1,158.60","1,140.85","1,141.32",-1.44%
2012년 06월 28일,"1,155.60","1,158.98","1,153.00","1,158.02",0.20%
2012년 06월 27일,"1,158.60","1,159.20","1,155.57","1,155.69",-0.24%
2012년 06월 26일,"1,162.25","1,163.20","1,157.00","1,158.50",-0.31%
2012년 06월 25일,"1,157.00","1,165.18","1,156.40","1,162.05",0.27%
2012년 06월 22일,"1,154.35","1,159.90","1,154.35","1,158.94",0.39%
2012년 06월 21일,"1,152.81","1,154.75","1,147.70","1,154.45",0.15%
2012년 06월 20일,"1,153.55","1,155.10","1,150.50","1,152.71",-0.06%
2012년 06월 19일,"1,157.60","1,161.30","1,153.30","1,153.35",-0.36%
2012년 06월 18일,"1,157.40","1,160.20","1,156.80","1,157.50",-0.63%
2012년 06월 15일,"1,164.37","1,166.30","1,161.75","1,164.86",0.04%
2012년 06월 14일,"1,166.54","1,168.65","1,164.14","1,164.37",-0.19%
2012년 06월 13일,"1,169.05","1,170.10","1,165.65","1,166.54",-0.23%
2012년 06월 12일,"1,171.60","1,174.30","1,167.90","1,169.25",-0.19%
2012년 06월 11일,"1,164.70","1,171.55","1,164.70","1,171.50",-0.22%
2012년 06월 08일,"1,164.75","1,176.55","1,164.75","1,174.09",0.79%
2012년 06월 07일,"1,174.60","1,175.10","1,163.35","1,164.85",-0.82%
2012년 06월 06일,"1,176.30","1,176.30","1,173.22","1,174.50",-0.33%
2012년 06월 05일,"1,179.59","1,181.80","1,175.20","1,178.43",-0.10%
2012년 06월 04일,"1,183.10","1,184.30","1,179.59","1,179.59",-0.25%
2012년 06월 01일,"1,180.37","1,183.95","1,176.40","1,182.50",0.17%
2012년 05월 31일,"1,181.01","1,185.90","1,177.07","1,180.47",-0.04%
2012년 05월 30일,"1,178.40","1,180.91","1,176.40","1,180.91",0.40%
2012년 05월 29일,"1,176.92","1,183.30","1,173.17","1,176.15",-0.04%
2012년 05월 28일,"1,176.35","1,176.57","1,176.35","1,176.57",-0.75%
2012년 05월 25일,"1,177.22","1,186.65","1,176.80","1,185.50",0.70%
2012년 05월 24일,"1,181.11","1,183.57","1,175.90","1,177.22",-0.33%
2012년 05월 23일,"1,166.83","1,181.79","1,166.83","1,181.11",1.22%
2012년 05월 22일,"1,167.28","1,167.28","1,161.40","1,166.83",-0.04%
2012년 05월 21일,"1,166.40","1,171.70","1,163.30","1,167.28",-0.12%
2012년 05월 18일,"1,166.19","1,175.75","1,166.19","1,168.74",0.24%
2012년 05월 17일,"1,166.07","1,167.86","1,161.15","1,165.94",-0.03%
2012년 05월 16일,"1,156.10","1,170.85","1,156.10","1,166.32",0.90%
2012년 05월 15일,"1,154.20","1,156.90","1,152.00","1,155.90",0.18%
2012년 05월 14일,"1,148.70","1,155.30","1,147.70","1,153.80",0.40%
2012년 05월 11일,"1,143.20","1,149.64","1,141.70","1,149.20",0.55%
2012년 05월 10일,"1,143.70","1,146.20","1,140.30","1,142.90",-0.14%
2012년 05월 09일,"1,138.60","1,145.30","1,137.05","1,144.50",0.55%
2012년 05월 08일,"1,138.60","1,139.50","1,134.30","1,138.25",-0.02%
2012년 05월 07일,"1,138.40","1,140.40","1,135.60","1,138.50",0.23%
2012년 05월 04일,"1,131.50","1,135.85","1,130.90","1,135.85",0.41%
2012년 05월 03일,"1,131.00","1,132.25","1,128.37","1,131.25",0.09%
2012년 05월 02일,"1,128.00","1,130.20","1,125.70","1,130.20",0.23%
2012년 05월 01일,"1,128.90","1,131.80","1,127.41","1,127.65",-0.22%
2012년 04월 30일,"1,131.50","1,133.40","1,127.71","1,130.15",-0.11%
2012년 04월 27일,"1,134.10","1,136.70","1,131.37","1,131.37",-0.14%
2012년 04월 26일,"1,137.40","1,139.45","1,132.00","1,133.00",-0.44%
2012년 04월 25일,"1,137.60","1,141.60","1,136.10","1,138.05",-0.12%
2012년 04월 24일,"1,141.20","1,142.70","1,137.45","1,139.45",-0.21%
2012년 04월 23일,"1,139.05","1,142.82","1,137.20","1,141.80",0.22%
2012년 04월 20일,"1,138.40","1,142.25","1,137.35","1,139.35",-0.11%
2012년 04월 19일,"1,138.95","1,142.05","1,136.80","1,140.65",0.00%
2012년 04월 18일,"1,134.25","1,141.40","1,133.20","1,140.65",0.54%
2012년 04월 17일,"1,137.50","1,142.30","1,134.55","1,134.55",-0.14%
2012년 04월 16일,"1,136.45","1,139.80","1,135.00","1,136.10",0.14%
2012년 04월 13일,"1,135.40","1,136.80","1,131.80","1,134.50",-0.05%
2012년 04월 12일,"1,142.80","1,145.20","1,135.05","1,135.05",-0.76%
2012년 04월 11일,"1,139.90","1,147.35","1,139.90","1,143.70",0.36%
2012년 04월 10일,"1,138.05","1,139.75","1,134.95","1,139.65",0.19%
2012년 04월 09일,"1,135.40","1,139.20","1,135.40","1,137.50",0.42%
2012년 04월 06일,"1,128.95","1,133.30","1,128.95","1,132.75",0.21%
2012년 04월 05일,"1,131.15","1,133.15","1,127.55","1,130.40",-0.07%
2012년 04월 04일,"1,125.25","1,131.65","1,122.40","1,131.15",0.47%
2012년 04월 03일,"1,127.30","1,127.30","1,122.10","1,125.85",-0.01%
2012년 04월 02일,"1,133.50","1,133.50","1,125.95","1,125.95",-0.53%
2012년 03월 30일,"1,137.60","1,138.10","1,130.30","1,131.90",-0.64%
2012년 03월 29일,"1,135.90","1,140.40","1,135.40","1,139.15",0.16%
2012년 03월 28일,"1,137.90","1,140.10","1,134.75","1,137.30",0.07%
2012년 03월 27일,"1,135.80","1,139.90","1,132.45","1,136.55",0.29%
2012년 03월 26일,"1,134.30","1,142.25","1,132.75","1,133.25",-0.20%
2012년 03월 23일,"1,132.20","1,135.80","1,131.80","1,135.50",0.19%
2012년 03월 22일,"1,130.40","1,133.30","1,127.30","1,133.30",0.26%
2012년 03월 21일,"1,127.85","1,130.75","1,125.20","1,130.40",0.23%
2012년 03월 20일,"1,119.85","1,128.65","1,119.85","1,127.85",0.70%
